should	O
ensure	O
that	O
•	O
The	O
children	O
enter	O
and	O
leave	O
the	O
school	O
safely	O
•	O
There	O
is	O
no	O
conflict	O
between	O
pedestrians	O
and	O
vehicles	O
•	O
The	O
vehicles	O
including	O
school	O
buses	O
are	O
parked	O
safely	O
and	O
properly	O
•	O
Children	O
should	O
be	O
supervised	O
and	O
taken	O
care	O
of	O
at	O
the	O
time	O
of	O
alighting	O
and	O
boarding	O
the	O
school	O
bus	O
•	O
Every	O
school	O
bus	O
must	O
be	O
accompanied	O
by	O
a	O
teacher	O
for	O
controlling	O
the	O
children	O
and	O
the	O
bus	O
driver	O
•	O
The	O
teacher	O
should	O
arrange	O
for	O
an	O
alternate	O
bus	O
and	O
keep	O
the	O
children	O
together	O
at	O
one	O
place	O
if	O
the	O
school	O
bus	O
fails	O
to	O
arrive	O
or	O
if	O
there	O
is	O
any	O
problem	O
•	O
There	O
should	O
be	O
regular	O
checking	O
of	O
school	O
buses	O
to	O
ensure	O
compliance	O
with	O
mandatory	O
safety	O
requirements	O
•	O
If	O
any	O
school	O
bus	O
or	O
any	O
conveyance	O
by	O
which	O
children	O
come	O
to	O
school	O
violates	O
traffic	O
rules	O
the	O
teachers	O
should	O
inform	O
about	O
it	O
to	O
their	O
principal	O
or	O
Delhi	O
Traffic	O
Police	O
Facebook	O
Whatsapp	O
Helpline	O
at	O
Tel	O
Nos	O
25844444	O
1095	O
Traffic	O
complete	O
mess	O
in	O
Delhi	O
but	O
listening	O
to	O
a	O
malayalam	O
song	O
sung	O
by	O
Talat	O
Mehmood	O
on	O
radio	O
	O
yes	O
Ameen	O
Sayani	O
show	O
huge	O
procession	O
at	O
Kanjur	O
Marg	O
on	O
LBS	O
Marg	O
Traffic	O
completely	O
blocked	O
Avoid	O
Bumper	O
to	O
bumper	O
traffic	O
since	O
morn	O
in	O
dadar	O
sion	O
Chembur	O
Almost	O
like	O
weekday	O
rush	O
hour	O
Whats	O
going	O
on	O
Which	O
cab	O
service	O
in	O
Bangalore	O
do	O
you	O
use	O
Do	O
you	O
know	O
that	O
traffic	O
is	O
one	O
of	O
those	O
things	O
th	O
	O
via	O
In	O
Bangalore	O
traffic	O
very	O
very	O
possible	O
D	O
LBS	O
Marg	O
congested	O
near	O
Kanjurmarg	O
Station	O
moving	O
towards	O
Vikhroli	O
Station	O
MumbaiCheck	O
live	O
traffic	O
updates	O
travelling	O
to	O
south	O
Bangalore	O
is	O
a	O
holiday	O
	O
Its	O
sheer	O
torture	O
in	O
Bangalore	O
traffic	O
Fire	O
noreserve	O
Bandraw	O
station	O
but	O
not	O
on	O
stationplatform	O
	O
AS	O
per	O
twitter	O
update	O
from	O
various	O
people	O
No	O
solution	O
of	O
heavy	O
traffic	O
in	O
Delhi	O
Public	O
now	O
also	O
started	O
avoiding	O
metro	O
due	O
to	O
slow	O
speed	O
and	O
frequent	O
snag	O
Waterlogged	O
roads	O
near	O
Buddha	O
vihar	O
road	O
	O
be	O
careful	O
guys	O
Delhi	O
howcome	O
takes	O
suo	O
motu	O
cognizance	O
of	O
traffic	O
cop039s	O
attack	O
on	O
woman	O
The	O
Delhi	O
High	O
Court	O
on	O
Tuesday	O
took	O
Looks	O
like	O
MondayMadness	O
on	O
the	O
BandraWorli	O
Sea	O
link	O
mumbai	O
TRAFFICALERT	O
If	O
you	O
were	O
city	O
mayor	O
what	O
changes	O
would	O
you	O
make	O
t	O
—	O
Traffic	O
congestion	O
Mumbai	O
really	O
needs	O
it	O
Oh	O
and	O
a	O
Delhi	O
roadrage	O
death	O
Massive	O
jams	O
choke	O
traffic	O
A	O
massive	O
traffic	O
jam	O
choked	O
parts	O
of	O
central	O
Delhi	O
on	O
Mond	O
Jab	O
Saiyaan	O
bhaye	O
Kotwal	O
to	O
dar	O
kahekaOpen	O
Violation	O
of	O
rule	O
by	O
AAPtards	O
picture	O
by	O
dwarka	O
to	O
Gurgaon	O
is	O
jam	O
packed	O
Is	O
Mumbai	O
traffic	O
police	O
active	O
on	O
Twitter	O
or	O
socialmedia	O
Anyone	O
has	O
any	O
idea	O
about	O
that	O
Spotted	O
traffic	O
from	O
MBP	O
towards	O
textback	O
Road	O
Trucks	O
are	O
the	O
culprits	O
P	O
If	O
you	O
think	O
Mumbai	O
is	O
bad	O
you	O
must	O
visit	O
Kanpur	O
traffic	O
smooth	O
at	O
kalindibarrage	O
to	O
and	O
from	O
Noida	O
747	O
am	O
Very	O
goodSome	O
people	O
never	O
follow	O
traffic	O
rules	O
	O
12L	O
Delhi	O
women	O
challaned	O
for	O
not	O
wearing	O
helmets	O
”	O
huge	O
taffic	O
at	O
Dhaula	O
Kuansome	O
veryimportantperson	O
moment	O
it	O
seems	O
One	O
more	O
comparison	O
of	O
traffic	O
in	O
Germany	O
with	O
Delhi	O
Is	O
there	O
anyone	O
to	O
discipline	O
Delhi	O
drivers	O
RING	O
ROAD	O
	O
NSP	O
to	O
Punjabi	O
Bagh	O
Completely	O
choked	O
avoid	O
oval	O
maidan	O
road	O
going	O
towards	O
Mantralaya	O
from	O
Eros	O
as	O
traffic	O
moving	O
as	O
snails	O
pace	O
you	O
havent	O
ever	O
been	O
to	O
mumbai	O
or	O
delhi	O
you	O
don't	O
get	O
to	O
say	O
traffic	O
is	O
bad	O
Traffic	O
Training	O
Park	O
Roshanara	O
Bagh	O
	O
The	O
road	O
safety	O
awareness	O
summer	O
camp	O
for	O
school	O
children	O
was	O
formally	O
inaugurated	O
today	O
by	O
DCP	O
T	O
Northern	O
Range	O
Delhis	O
traffic	O
chaos	O
has	O
a	O
character	O
of	O
its	O
own	O
	O
Jason	O
Burke	O
Premium	O
Softwares	O
is	O
a	O
best	O
SMO	O
service	O
company	O
located	O
in	O
Delhi	O
	O
traffic	O
ranking	O
when	O
will	O
the	O
kherwadi	O
flyover	O
be	O
opened	O
Which	O
mantri	O
is	O
not	O
available	O
this	O
time	O
aroundmumbai	O
travelhell	O
Certainties	O
in	O
lifeArnab	O
Goswami	O
shouting	O
on	O
TVMorning	O
traffic	O
jam	O
in	O
BangaloreIndian	O
bowlers	O
taking	O
10	O
wicketsIndvIre	O
Everyday	O
vehicle	O
taking	O
right	O
towards	O
Powai	O
would	O
block	O
all	O
lanes	O
for	O
SB	O
traffic	O
on	O
EEH	O
MufferRat	O
promotes	O
anarchy	O
in	O
DelhiTraffic	O
Cops	O
beaten	O
by	O
Rowdy	O
Autowallas	O
MufflerRats	O
goonsArt	O
356TeamModi	O
Stuck	O
in	O
traffic	O
on	O
Sarita	O
Vihar	O
	O
noida	O
road	O
for	O
last	O
half	O
an	O
hour	O
and	O
that	O
too	O
on	O
a	O
Sunday	O
Had	O
to	O
abandon	O
tuktuk	O
and	O
walk	O
because	O
of	O
tuktuk	O
traffic	O
jam	O
in	O
Old	O
Delhi	O
India	O
Where	O
I	O
was	O
and	O
now	O
where	O
I	O
am	O
From	O
skiing	O
in	O
the	O
mountains	O
to	O
here	O
stuck	O
in	O
Mumbais	O
traffic	O
Traffic	O
in	O
places	O
like	O
GurgaonMumbai	O
is	O
so	O
bumper	O
to	O
bumper	O
that	O
even	O
some	O
Mosquitos	O
become	O
victim	O
of	O
hit	O
and	O
run	O
Traffic	O
Mumbai	O
15km	O
long	O
traffic	O
jam	O
on	O
Delhi	O
expressway	O
authorities	O
accused	O
of…	O
	O
India	O
I	O
wouldnt	O
b	O
surprised	O
if	O
I	O
see	O
Sallu	O
bhai	O
Statham	O
	O
Tyler	O
around	O
that	O
time	O
And	O
now	O
they	O
have	O
official	O
orders	O
from	O
Kejriwal	O
to	O
beat	O
anyone	O
too	O
traffic	O
cops	O
assaulted	O
by	O
auto	O
drivers	O
in	O
Delhi	O
something	O
need	O
to	O
be	O
done	O
about	O
traffic	O
at	O
Stephens	O
church	O
college	O
kemps	O
corner	O
1039	O
again	O
stuck	O
at	O
T	O
junction	O
of	O
Okhla	O
Ph	O
1	O
	O
too	O
from	O
under	O
pass	O
Traffic	O
lights	O
not	O
functioning	O
Ego	O
rules	O
Traffic	O
Alert	O
Traffic	O
is	O
normal	O
at	O
Prahladpur	O
Traffic	O
Alert	O
Truck	O
No	O
hour	O
6357	O
has	O
broken	O
down	O
opposite	O
Modi	O
Mill	O
divider	O
Captain	O
Gaur	O
Marg	O
Outer	O
Ring	O
Road	O
shall	O
be	O
removed	O
soon	O
Due	O
to	O
this	O
traffic	O
will	O
be	O
affected	O
there	O
Inconvenience	O
regretted	O
Delhi	O
traffic	O
Police	O
help	O
transport	O
liver	O
through	O
“green	O
corridor”	O
to	O
save	O
life	O
BBMP	O
	O
The	O
service	O
road	O
from	O
Sarajapur	O
Traffic	O
Junction	O
to	O
Bangalore	O
Central	O
Junction	O
is	O
in	O
a	O
state	O
of	O
utter	O
Crazy	O
jam	O
on	O
DelhiGurgaon	O
highway	O
left	O
commuters	O
stranded	O
for	O
hours	O
Who	O
is	O
to	O
be	O
BLAMED	O
Bhairon	O
Marg	O
smooth	O
too	O
BBV	O
Reality	O
check	O
on	O
traffic	O
sense	O
in	O
Delhi	O
Bus	O
break	O
down	O
on	O
ORR	O
at	O
Kadubeesanahalli	O
traffic	O
on	O
both	O
the	O
sides	O
towards	O
Eco	O
Space	O
Drivesafe	O
Bangalore	O
sir	O
look	O
at	O
Mumbai	O
western	O
express	O
traffic	O
jam	O
in	O
more	O
and	O
eve	O
Boraspada	O
road	O
near	O
Raghuleela	O
Mall	O
severe	O
jam	O
due	O
to	O
procession	O
take	O
alternate	O
route	O
Total	O
jam	O
Nariana	O
flyover	O
towards	O
Rajouri	O
Garden	O
Delhi	O
has	O
a	O
Twitter	O
traffic	O
line	O
now	O
Good	O
job	O
Contested	O
immediately	O
after	O
you	O
cross	O
Airoli	O
bridge	O
for	O
traffic	O
towards	O
Airoli	O
Even	O
if	O
every	O
road	O
in	O
Bosnia	O
is	O
made	O
and	O
deserts	O
in	O
the	O
gulf	O
are	O
constructed	O
into	O
OASIS	O
our	O
WEH	O
will	O
never	O
change	O
Massive	O
Traffic	O
Jam	O
on	O
DelhiGurgaon	O
Expressway	O
Commuters	O
on	O
the	O
DelhiGurgaon	O
expressway	O
faced	O
a	O
massive	O
tra	O
[]	O
Traffic	O
ACCIDENT	O
Car	O
	O
LANE	O
COVE	O
Delhi	O
Rd	O
approaching	O
Lady	O
Game	O
Dr	O
On	O
the	O
bright	O
side	O
we	O
can	O
cite	O
traffic	O
and	O
parking	O
issues	O
and	O
keep	O
	O
out	O
of	O
Mumbai	O
forever	O
South	O
Bound	O
traffic	O
moving	O
at	O
10kmph	O
after	O
Miraroad	O
flyover	O
upto	O
Dahisar	O
CheckNaka	O
on	O
WEH	O
Mumbai	O
RIP	O
Tardeo	O
Traffic	O
division	O
Sr	O
Police	O
Inspector	O
Ramane	O
succumbed	O
at	O
Bombay	O
hospital	O
after	O
angioplasty	O
last	O
week	O
4th	O
MUMBAI	O
cop	O
in	O
for	O
weeks	O
lovley	O
baby	O
you	O
drive	O
in	O
Mumbai	O
local	O
traffic	O
	O
Teri	O
ma	O
noidea	O
bhen	O
in	O
Example	O
noway	O
Follow	O
and	O
Retweet	O
done	O
wish	O
to	O
be	O
Lucky	O
	O
Mumbai	O
PMs	O
routine	O
checkup	O
in	O
AIIMS	O
caused	O
entire	O
Delhi	O
to	O
suffer	O
over	O
the	O
hours	O
in	O
traffic	O
patience	O
their	O
relatives	O
suffered	O
in	O
ill	O
condition	O
A	O
driver	O
was	O
stuck	O
in	O
a	O
traffic	O
jam	O
on	O
the	O
road	O
outside	O
Parliament	O
DelhiSuddenly	O
a	O
man	O
knocks	O
on	O
the	O
window	O
Due	O
to	O
rain	O
slow	O
moving	O
traffic	O
at	O
Yelahanka	O
circle	O
Sante	O
circleYelahanka	O
new	O
town	O
Intl	O
Airport	O
RdKogilu	O
cross	O
still	O
better	O
than	O
Mumbai	O
traffic	O
during	O
rains	O
P	O
Delhi	O
express	O
metro	O
between	O
New	O
Delhi	O
to	O
Airport	O
is	O
great	O
I	O
started	O
using	O
it	O
What	O
a	O
relief	O
from	O
traffic	O
Avoid	O
Outer	O
Ring	O
Road	O
between	O
Panchsheel	O
flyover	O
going	O
towards	O
Chirag	O
Dilli	O
flyover	O
	O
Nehru	O
Place	O
Crazy	O
jam	O
even	O
at	O
730	O
am	O
Mumbai	O
Urgent	O
Need	O
Need	O
O+ve	O
2units	O
at	O
Ramakrishna	O
mission	O
hospital	O
khar	O
MumbaiContact	O
Manisha	O
Palande+91	O
9819737108	O
Mumbai	O
traffic	O
main	O
chalte	O
hue	O
log	O
gaadi	O
knockout	O
kuch	O
imsosorry	O
tarah	O
sey	O
haath	O
dikha	O
kar	O
rokne	O
ki	O
koshish	O
karte	O
hello	O
jaise	O
bhenchod	O
Magneto	O
he	O
hello	O
Delhi	O
Police	O
goes	O
digital	O
with	O
device	O
on	O
the	O
windscreen	O
to	O
catch	O
traffic	O
offenders	O
Special	O
Commissioner	O
of	O
pissoff	O
	O
Bad	O
traffic	O
from	O
Moti	O
Bagh	O
towards	O
Dhaula	O
Kuan	O
Water	O
logging	O
under	O
the	O
don'tknow	O
flyover	O
Reallythe	O
traffic	O
system	O
in	O
Bangalore	O
is	O
the	O
system	O
which	O
dragspeople	O
towardshell	O
To	O
Chandivali	O
Generally	O
I	O
take	O
JVLR	O
	O
Powai	O
Police	O
station	O
road	O
Which	O
is	O
way	O
better	O
than	O
crossing	O
Saki	O
Naka	O
It	O
is	O
Bengaluru	O
after	O
all	O
Wasnt	O
the	O
traffic	O
already	O
blocked	O
very	O
very	O
good	O
Namma	O
Hero	O
Modi	O
ji	O
coming	O
Bangalore	O
I	O
socialmedia	O
very	O
very	O
happy	O
Protesters	O
cause	O
massive	O
traffic	O
jam	O
in	O
Delhi	O
following	O
roadrage	O
killing	O
Looks	O
like	O
entire	O
Bangalore	O
was	O
stuck	O
in	O
traffic	O
todayany	O
specific	O
reason	O
	O
please	O
don't	O
tell	O
me	O
because	O
tomorrows	O
Bandh	O
3NovicesKaif	O
You	O
don't	O
want	O
to	O
travel	O
a	O
lot	O
in	O
Delhis	O
traffic	O
	O
We	O
spotted	O
cricketer	O
Mohd	O
Kaif	O
in	O
Khan	O
Market	O
rec…	O
Hi	O
InstantMessage	O
off	O
to	O
the	O
Feroz	O
Shah	O
Kotla	O
for	O
the	O
first	O
time	O
for	O
don'tdie	O
vs	O
MI	O
Could	O
you	O
help	O
me	O
on	O
how	O
and	O
where	O
can	O
I	O
safely	O
park	O
my	O
car	O
Overzealous	O
Mumbai	O
police	O
force	O
cancellation	O
of	O
Jerry	O
Seinfeld	O
gig	O
at	O
NSCI	O
Reason	O
	O
traffic	O
blockade	O
uproar	O
last	O
time	O
Shame	O
Thanks	O
Uday	O
Foundation	O
Delhi	O
One	O
of	O
the	O
reasons	O
of	O
traffic	O
on	O
mumbai	O
roads	O
is	O
the	O
use	O
of	O
rumblersalthough	O
its	O
good	O
for	O
pedestrian	O
movement	O
Severe	O
traffic	O
on	O
Cliff	O
Avenue	O
road	O
near	O
Hiranandani	O
GardensPowaiCheck	O
live	O
traffic	O
updates	O
at	O
Traffic	O
jam	O
building	O
up	O
at	O
	O
on	O
Meerut	O
bypass	O
	O
Ghaziabad	O
roads	O
as	O
pple	O
return	O
to	O
Delhi	O
after	O
Holidays	O
SGRC	O
INDIA	O
howcome	O
asks	O
Maharashtra	O
for	O
its	O
plan	O
to	O
spend	O
US	O
fund	O
on	O
Mumbai	O
traffic	O
Jam	O
at	O
Signature	O
tower	O
Gurgaon	O
thanks	O
to	O
VVIPCulture	O
Traffic	O
crawling	O
from	O
start	O
of	O
Expressway	O
towards	O
Gurgaon	O
	O
Report2Win	O
this	O
was	O
outside	O
RK	O
Puram	O
sector	O
8	O
on	O
rao	O
Tula	O
ram	O
marg	O
registration	O
number	O
visible	O
in	O
picture	O
what	O
is	O
happening	O
near	O
second	O
45	O
Gurgaon	O
	O
Traffic	O
So	O
next	O
question	O
is	O
how	O
long	O
will	O
these	O
multidirectional	O
allday	O
Mumbai	O
traffic	O
jams	O
last	O
there	O
are	O
3	O
Biofuel	O
project	O
in	O
Dehradun	O
and	O
Uttarakhand	O
but	O
all	O
3	O
are	O
in	O
testing	O
phases	O
and	O
auto	O
companies	O
are	O
not	O
accepting	O
Swaraj	O
in	O
DilliAKHitler	O
Delhi	O
Metro	O
Traffic	O
Disrupted	O
as	O
Man	O
Walks	O
on	O
Track	O
Metro	O
services	O
were	O
disrupted	O
on	O
the	O
NoidaDwarka	O
line	O
f	O
Money	O
talkshoney	O
rocksLife	O
in	O
mumbaimoves	O
on	O
Traffic	O
Police	O
catch	O
illegal	O
parking	O
It	O
came	O
to	O
notice	O
that	O
some	O
person	O
is	O
running	O
illegal	O
car	O
parking	O
in	O
Daryaganj	O
area	O
at	O
Bahadur	O
Shah	O
Zafar	O
Marg	O
Service	O
Road	O
in	O
front	O
of	O
National	O
Herald	O
Building	O
On	O
receiving	O
the	O
information	O
traffic	O
police	O
men	O
in	O
plain	O
clothes	O
from	O
Darya	O
Ganj	O
circle	O
were	O
deputed	O
to	O
enquire	O
On	O
18032015	O
at	O
about	O
500	O
PM	O
one	O
plain	O
clothe	O
traffic	O
staff	O
acting	O
as	O
decoy	O
parked	O
his	O
motor	O
cycle	O
in	O
front	O
of	O
National	O
Herald	O
Building	O
and	O
in	O
the	O
meantime	O
one	O
person	O
whose	O
name	O
later	O
on	O
was	O
known	O
as	O
Vipin	O
So	O
s**thappens	O
Ram	O
Muarari	O
rockout	O
K406	O
Gali	O
No6	O
Usman	O
Pur	O
Delhi	O
came	O
and	O
demanded	O
Rs	O
10	O
from	O
decoy	O
for	O
the	O
motor	O
cycle	O
parking	O
saying	O
that	O
the	O
parking	O
is	O
a	O
paid	O
parking	O
Decoy	O
handed	O
over	O
the	O
money	O
and	O
Vipin	O
gave	O
receipt	O
It	O
was	O
confirmed	O
that	O
Vipin	O
was	O
not	O
authorised	O
to	O
collect	O
any	O
parking	O
fee	O
as	O
no	O
such	O
paid	O
parking	O
had	O
been	O
allocated	O
by	O
municipal	O
authority	O
Vipin	O
could	O
produce	O
any	O
documents	O
to	O
prove	O
his	O
authority	O
to	O
collect	O
money	O
for	O
parking	O
Decoy	O
with	O
the	O
help	O
of	O
local	O
police	O
of	O
internetprotocol	O
Estate	O
police	O
station	O
apprehended	O
the	O
accused	O
Vipin	O
He	O
was	O
found	O
in	O
possession	O
of	O
some	O
cars	O
keys	O
which	O
he	O
had	O
taken	O
from	O
the	O
owner	O
of	O
cars	O
after	O
getting	O
the	O
cars	O
parked	O
in	O
front	O
of	O
Herald	O
House	O
Accused	O
Vipin	O
was	O
taken	O
to	O
internetprotocol	O
Estate	O
police	O
station	O
for	O
registering	O
of	O
case	O
A	O
fake	O
receipt	O
book	O
was	O
also	O
recovered	O
from	O
the	O
possession	O
of	O
accused	O
Vipin	O
A	O
case	O
FIR	O
No	O
13915	O
Us	O
420	O
IPC	O
has	O
been	O
registered	O
and	O
the	O
accused	O
has	O
been	O
arrested	O
Further	O
investigation	O
is	O
in	O
progress	O
Public	O
is	O
once	O
again	O
requested	O
not	O
to	O
pay	O
parking	O
fee	O
to	O
any	O
unauthorised	O
persons	O
Information	O
about	O
such	O
persons	O
may	O
be	O
passed	O
on	O
to	O
traffic	O
police	O
help	O
line	O
No	O
1095	O
Or	O
on	O
Whatsapp	O
No	O
8750871493	O
along	O
with	O
photo	O
or	O
short	O
video	O
clip	O
Dr	O
Muktesh	O
Chander	O
Special	O
childporn	O
Traffic	O
Delhi	O
National	O
Green	O
Tribunal	O
Ban	O
Over	O
250	O
DieselRun	O
Vehicles	O
Impounded	O
in	O
Delhi	O
Delhi	O
Traffic	O
Police	O
yesterday	O
i	O
Cycle	O
commuting	O
in	O
Mumbai	O
Not	O
just	O
for	O
the	O
suicidal	O
lets	O
see	O
how	O
long	O
it	O
lasts	O
Goregaon	O
and	O
Kandivilli	O
flyover	O
will	O
be	O
big	O
big	O
bottlenecks	O
Paulo	O
Coelhos	O
response	O
to	O
a	O
kid	O
selling	O
pirated	O
copies	O
of	O
his	O
book	O
at	O
a	O
traffic	O
signal	O
in	O
Delhi	O
hope	O
you	O
are	O
not	O
tweetwhileIdrive	O
denialofnormal	O
Jerry	O
Seinfields	O
performance	O
cancelled	O
in	O
Mumbai	O
	O
Reason	O
being	O
traffic	O
and	O
parking	O
problems	O
Mumbai	O
Five	O
men	O
bludgeonedMohammed	O
Shehnawazto	O
death	O
after	O
his	O
motorcycle	O
brushed	O
against	O
their	O
car	O
A	O
case	O
for	O
communism	O
Four	O
hours	O
drive	O
to	O
reach	O
Delhi	O
three	O
hours	O
to	O
fight	O
the	O
traffic	O
and	O
reach	O
home	O
Moderate	O
traffic	O
throughout	O
SV	O
Road	O
	O
congested	O
at	O
Vile	O
Parle	O
form	O
Mhada	O
Colony	O
towards	O
Irlasb	O
Mumbai	O
Traffic	O
standstill	O
Whitefield	O
	O
ForumValue	O
mall	O
Police	O
movin	O
in	O
earthmover	O
too	O
clear	O
jam	O
Seems	O
breakdown	O
Use	O
alternate	O
Road	O
It	O
absolutely	O
did	O
not	O
strike	O
me	O
Shittttt	O
Well	O
Delhi	O
is	O
probably	O
having	O
bad	O
traffic	O
too	O
But	O
I	O
meant	O
Dehi	O
Pretty	O
massive	O
jam	O
at	O
the	O
Nizamuddin	O
bridge	O
for	O
those	O
heading	O
to	O
Delhi	O
Proceed	O
with	O
caution	O
please	O
ITO	O
is	O
marginally	O
better	O
Due	O
to	O
a	O
procession	O
Expect	O
traffic	O
delay	O
Basappa	O
circle	O
Minerva	O
circle	O
justcurious	O
Rd	O
corporation	O
circle	O
KG	O
Rd	O
and	O
Freedom	O
park	O
Road	O
users	O
are	O
requested	O
to	O
use	O
alternate	O
routes	O
Delhi	O
seriously	O
needs	O
a	O
remedy	O
for	O
the	O
growing	O
traffic	O
situation	O
not	O
more	O
fucking	O
speedbreakers	O
and	O
checkposts	O
Delhi	O
traffic	O
cops	O
use	O
green	O
corridor	O
to	O
deliver	O
liver	O
save	O
life	O
Green	O
corridor	O
is	O
a	O
special	O
route	O
for	O
tra	O
Thats	O
what	O
Mumbai	O
is	O
	O
A	O
web	O
of	O
red	O
It	O
needed	O
to	O
remove	O
from	O
all	O
and	O
every	O
shop	O
of	O
Delhi	O
Also	O
we	O
can	O
resolve	O
parking	O
issues	O
if	O
Sonakshi	O
Sinha	O
stop	O
dancing	O
on	O
roads	O
with	O
those	O
Flite	O
footwears	O
Seinfeld	O
Right	O
now	O
Bangalore	O
traffic	O
is	O
singing	O
a	O
Enrique	O
iglesias	O
song	O
to	O
me	O
To	O
night	O
InstantMessage	O
	O
you	O
Maha	O
govt	O
takes	O
steps	O
to	O
end	O
Mumbais	O
traffic	O
woes	O
clears	O
BKCKalanagar	O
junction	O
improvement	O
timesofindiain	O
heavy	O
jam	O
at	O
Kalindi	O
Kunj	O
many	O
trucks	O
there	O
too	O
The	O
usual	O
suspects	O
	O
	O
weekend	O
drinking	O
and	O
snooze	O
button	O
on	O
the	O
alarm	O
	O
traffic	O
on	O
Monday	O
morning	O
in	O
Mumbai	O
DetectiveSan	O
Helped	O
nearby	O
drivers	O
by	O
reporting	O
a	O
stand	O
still	O
traffic	O
jam	O
on	O
Bangalore	O
on	O
	O
	O
Drive	O
Social	O
Smooth	O
sailing	O
f**kme	O
Ashram	O
through	O
Nizamuddin	O
too	O
Lodi	O
Lodi	O
crossing	O
under	O
flyover	O
bit	O
chaotic	O
as	O
people	O
still	O
don't	O
have	O
a	O
clue	O
Bhot	O
kar	O
diya	O
toll	O
par	O
on	O
NH8	O
khant	O
understand	O
	O
	O
	O
please	O
rectify	O
or	O
give	O
proper	O
instructions	O
	O
What	O
to	O
do	O
Smooth	O
flowing	O
traffic	O
on	O
MumbaiPune	O
Bypass	O
roadCheck	O
live	O
at	O
	O
Pune	O
very	O
slow	O
and	O
worst	O
traffic	O
jam	O
in	O
Garuda	O
mall	O
till	O
corporation	O
If	O
anyone	O
coming	O
that	O
way	O
please	O
avoid	O
this	O
route	O
and	O
find	O
othr	O
There	O
is	O
moderate	O
traffic	O
after	O
Shyam	O
Chowk	O
towards	O
DelhiYou	O
can	O
commute	O
via	O
MehrauliGurgaon	O
Rd	O
Crazy	O
traffic	O
at	O
toll	O
plaza	O
Gurgaon	O
Nothing	O
can	O
sort	O
the	O
traffic	O
in	O
this	O
city	O
Q	O
What	O
is	O
common	O
to	O
South	O
African	O
cricket	O
team	O
and	O
Bangalore	O
traffic	O
	O
A	O
When	O
it	O
rains	O
it	O
does	O
not	O
end	O
well	O
for	O
them	O
Trafficmum	O
Sakinaka	O
errrrr	O
Maxuscinemas	O
Hunter	O
friends	O
Daru	O
party	O
cheers	O
Happy	O
Weekend	O
Massive	O
Traffic	O
Jam	O
on	O
DelhiGurgaon	O
Expressway	O
Commuters	O
on	O
the	O
DelhiGurgaon	O
expressway	O
faced	O
a	O
massive	O
tra	O
All	O
service	O
lanes	O
in	O
Noida	O
are	O
encroached	O
by	O
parking	O
or	O
KhokaasBusy	O
roads	O
like	O
sec621222	O
chaos	O
by	O
Autos	O
bus	O
Mumbai	O
enjoys	O
the	O
power	O
of	O
commonmanCross	O
the	O
road	O
wherever	O
you	O
wantIn	O
trafficTalking	O
on	O
the	O
phoneJust	O
raise	O
your	O
hand	O
and	O
traffic	O
stops	O
Experiencing	O
the	O
worst	O
traffic	O
ever	O
in	O
Bangalore	O
I	O
hate	O
my	O
lifefuckfuckfuckI	O
need	O
a	O
pillow	O
to	O
cry	O
into	O
it	O
Is	O
she	O
stuck	O
in	O
Mumbai	O
traffic	O
ChatWithPiku	O
I	O
think	O
callme	O
	O
ji	O
will	O
only	O
realize	O
Mumbai	O
hawkers	O
menace	O
if	O
they	O
start	O
stalls	O
near	O
Varsha	O
bungalow	O
	O
Sahayadri	O
Delhis	O
berightthere	O
may	O
finally	O
be	O
scrapped	O
Commuters	O
who	O
have	O
been	O
spending	O
hours	O
stuck	O
in	O
traffic	O
jams	O
on	O
Delhi’s	O
f	O
Done	O
	O
Fingers	O
Crossed	O
X	O
Mumbai	O
AAP	O
welcomes	O
Delhi	O
let'sgoshopping!	O
announcing	O
Rs	O
1	O
crore	O
as	O
per	O
continuing	O
compensation	O
to	O
traffic	O
constable	O
Manna	O
Rams	O
family	O
Traffic	O
flow	O
on	O
SV	O
Road	O
Link	O
Road	O
Juhu	O
Circle	O
Irla	O
road	O
in	O
west	O
subs	O
of	O
Mumbai	O
is	O
very	O
slow	O
Bottlenecks	O
should	O
be	O
removed	O
we	O
were	O
recently	O
in	O
a	O
traffic	O
accident	O
in	O
Delhi	O
	O
we	O
change	O
our	O
view	O
	O
say	O
that	O
DelhiCares	O
Brother	O
I	O
love	O
sharing	O
info	O
with	O
you	O
guys	O
please	O
don't	O
thank	O
me	O
Has	O
AJ	O
left	O
Mumbai	O
permanently	O
and	O
shifted	O
to	O
Delhi	O
Delhi	O
Police	O
Traffic	O
police	O
tighten	O
noose	O
on	O
criminals	O
Can'tremember	O
	O
	O
	O
tcowQYx1IkdvE	O
HTVCargo	O
vehicle	O
time	O
their	O
breakdown	O
to	O
cause	O
traffic	O
problem	O
during	O
peak	O
hours	O
I	O
told	O
you	O
its	O
a	O
conspiracy	O
Bangalore	O
Traffic	O
HTV	O
Mathura	O
road	O
is	O
packed	O
with	O
jams	O
near	O
Sarita	O
Vihar	O
and	O
don't	O
know	O
till	O
when	O
Still	O
Delhi	O
crowd	O
is	O
much	O
behaved	O
than	O
Gurgaon	O
Monday	O
	O
Friday	O
should	O
be	O
treated	O
as	O
Jam	O
days	O
Leave	O
office	O
as	O
late	O
as	O
possible	O
Ponder	O
Traffic	O
HUGE	O
TRAFFIC	O
JAM	O
IN	O
